seed,window,strategy,cum_ret,ann_ret,ann_vol,sharpe,sortino,max_dd
2,2021-12-31->2022-12-31,SMA crossover,-0.8096603120030863,-0.8096603120030863,0.5186931180782826,-1.560962095262018,-1.6480477503276723,-0.8299283288012888
2,2021-12-31->2022-12-31,DQN (trained),5.186716297081637,5.186716297081637,0.35501316333364447,14.609926297599994,26.41957316247885,-0.08302147213568413
2,2022-12-31->2023-12-31,Random,-0.9997271574314975,-0.9997269017343031,0.23735605277346003,-4.211929074204746,-5.437851115533527,-0.9997271574314976
2,2022-12-31->2023-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
2,2022-12-31->2023-12-31,Hold Asset_0,0.869134441442593,0.8690010027952524,0.4166509294634415,2.085681131343043,2.5555732123217143,-0.2927721530561034
2,2022-12-31->2023-12-31,Equal weight,0.869134441442593,0.8690010027952524,0.4166509294634415,2.085681131343043,2.5555732123217143,-0.2927721530561034
2,2022-12-31->2023-12-31,SMA crossover,-0.7532679178446879,-0.753228502556597,0.33491596730828554,-2.2490073737606746,-2.5456878415749262,-0.7938495960767707
2,2022-12-31->2023-12-31,DQN (trained),0.6324209608922282,0.6323296506946483,0.14452719175728898,4.375160129070705,6.6722438637016435,-0.037534939008022926
2,2023-12-31->2024-12-31,Random,-0.9998002714544695,-0.9997955683064463,0.3196493751828445,-3.1277881787088297,-3.8734583799977473,-0.9998010132795214
2,2023-12-31->2024-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
2,2023-12-31->2024-12-31,Hold Asset_0,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
2,2023-12-31->2024-12-31,Equal weight,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
2,2023-12-31->2024-12-31,SMA crossover,-0.6196772072009642,-0.6186713128516902,0.39804729430438285,-1.5542658024851195,-1.767117466978319,-0.6854084713621201
2,2023-12-31->2024-12-31,DQN (trained),1.3618237102324486,1.3562842281445926,0.17784859363918903,7.626060595314872,12.19335827980778,-0.05842198655748729
